Freq,Input,Output (word/lemma),"human
checked",Alt,Ordered,Auto ,conflict,L pinky,L ring,L middle,L index,LT1,LT2,RT1,RT2,R index,R middle,R ring ,R pinky,1st,2nd,3rd,,,,,,,,,,,,,,,,,
957,o+g+a+l,along,FALSE,,,ogal,0,,,o,,,g,,,a,l,,,a,l,o,,o,g,a,l,,,,,+,,,,,,Keep,along
958,o+m+g+a+n,among,FALSE,,,omgan,0,,,o,,m,g,,,a,n,,,a,m,o,,o,m,g,a,n,,,,+,,,,,,Keep,among
959,e+d+a,death,FALSE,,,eda,2,,,,e,,,d,,a,,,,d,e,a,,e,d,a,,,,,,+,,,,,,Keep,death
960,i+r+w+t+n,writing,FALSE,,,irwtn,1,,,i,r,,w,,,t,n,,,w,r,i,,i,r,w,t,n,,,,+,,,,,,Keep,writing
961,e+p+s,speed,FALSE,,,eps,1,,,,e,,,p,,,,s,,s,p,e,,e,p,s,,,,,,+,,,,,,Keep,speed
962,m+h+t+l,html,FALSE,,,mhtl,0,,,,,m,,h,,t,l,,,h,t,m,,m,h,t,l,,,,,+,,,,,,Remove,FALSE
963,u+o+r+c+t+n+s,countries,FALSE,,,uorctns,1,,u,o,r,c,,,,t,n,s,,c,o,u,,u,o,r,c,t,n,s,,+,,,,,,Keep,countries
964,o+l+s,loss,FALSE,,,ols,0,,,o,,,,,,,l,s,,l,o,s,,o,l,s,,,,,,+,,,,,,Remove,FALSE
965,e+c+f+a,face,FALSE,,,ecfa,0,,,,e,c,,f,,a,,,,f,a,c,,e,c,f,a,,,,,+,,,,,,Remove,FALSE
966,r+d+b+a+n,brand,FALSE,,,rdban,0,,,,r,,,d,b,a,n,,,b,r,a,,r,d,b,a,n,,,,+,,,,,,Keep,brand
967,u+i+c+d+t+n+s,discount,FALSE,,,uicdtns,0,,u,i,,c,,d,,t,n,s,,d,i,s,,u,i,c,d,t,n,s,,+,,,,,,Keep,discount
968,i+r+g+h,higher,FALSE,,,irgh,0,,,i,r,,g,h,,,,,,h,i,g,,i,r,g,h,,,,,+,,,,,,Keep,higher
969,e+c+f+t+s,effects,FALSE,,,ecfts,0,,,,e,c,,f,,t,,s,,e,f,f,,e,c,f,t,s,,,,+,,,,,,Keep,effects
970,r+m+b,remember,FALSE,,,rmb,0,,,,r,m,,,b,,,,,r,e,m,,r,m,b,,,,,,+,,,,,,Keep,remember
971,o+l,oil,FALSE,,,ol,0,,,o,,,,,,,l,,,o,i,l,,o,l,,,,,,,+,,,,,,Remove,FALSE
972,i+b+t,bit,FALSE,,,ibt,0,,,i,,,,,b,t,,,,b,i,t,,i,b,t,,,,,,+,,,,,,Remove,FALSE
973,o+e+w+l+y,yellow,FALSE,,,oewly,0,,,o,e,,w,,,,l,y,,y,e,l,,o,e,w,l,y,,,,+,,,,,,Keep,yellow
974,,political,FALSE,,,ocpal,0,,,o,,c,,p,,a,l,,,p,o,l,,,,,,,,,,,,,,,,Keep,political
975,,increase,FALSE,,,ircans,0,,,i,r,c,,,,a,n,s,,i,n,c,,,,,,,,,,,,,,,,Keep,increase
976,i+r+v+d+a+s,advertise,FALSE,,,irvdas,0,,,i,r,v,,d,,a,,s,,a,d,v,,i,r,v,d,a,s,,,+,,,,,,Keep,advertise
977,i+k+g+d+n,kingdom,FALSE,,,ikgdn,0,,,i,,k,g,d,,,n,,,k,i,n,,i,k,g,d,n,,,,+,,,,,,Keep,kingdom
978,e+b+a+s,base,FALSE,,,ebas,0,,,,e,,,,b,a,,s,,b,a,s,,e,b,a,s,,,,,+,,,,,,Remove,FALSE
979,e+a+n,near,FALSE,,,ean,0,,,,e,,,,,a,n,,,n,e,a,,e,a,n,,,,,,+,,,,,,Remove,FALSE
980,i+e+v+a+n,environmental,FALSE,,,ievan,0,,,i,e,v,,,,a,n,,,e,n,v,,i,e,v,a,n,,,,+,,,,,,Keep,environmental
981,u+o+g+h+t,thought,FALSE,,,uoght,1,,u,o,,,g,h,,t,,,,t,h,o,,u,o,g,h,t,,,,+,,,,,,Keep,thought
982,u+f+t+s,stuff,FALSE,,,ufts,0,,u,,,,,f,,t,,s,,s,t,u,,u,f,t,s,,,,,+,,,,,,Keep,stuff
983,r+c+f+n,french,FALSE,,,rcfn,1,,,,r,c,,f,,,n,,,f,r,e,,r,c,f,n,,,,,+,,,,,,Keep,french
984,o+r+g+t+s,storage,FALSE,,,orgts,0,,,o,r,,g,,,t,,s,,s,t,o,,o,r,g,t,s,,,,+,,,,,,Keep,storage
985,o+h,oh,FALSE,,,oh,0,,,o,,,,h,,,,,,o,h,,,o,h,,,,,,,+,,,,,,Remove,FALSE
986,p+a+j,japan,FALSE,,,paj,0,,,,,,,p,,a,j,,,j,a,p,,p,a,j,,,,,,+,,,,,,Keep,japan
987,o+g+d+n,doing,FALSE,,,ogdn,0,,,o,,,g,d,,,n,,,d,o,i,,o,g,d,n,,,,,+,,,,,,Keep,doing
988,o+a+l+s,loans,FALSE,,,oals,1,,,o,,,,,,a,l,s,,l,o,a,,o,a,l,s,,,,,+,,,,,,Keep,loans
989,e+t+n+y,entry,FALSE,,,etny,0,,,,e,,,,,t,n,y,,e,n,t,,e,t,n,y,,,,,+,,,,,,Keep,entry
990,t+s,stay,FALSE,,,ts,1,,,,,,,,,t,,s,,s,t,a,,t,s,,,,,,,+,,,,,,Remove,FALSE
991,u+r+a+n,nature,FALSE,,,uran,1,,u,,r,,,,,a,n,,,n,a,t,,u,r,a,n,,,,,+,,,,,,Keep,nature
992,o+r+d+s,orders,FALSE,,,ords,0,,,o,r,,,d,,,,s,,o,r,d,,o,r,d,s,,,,,+,,,,,,Keep,orders
993,i+v+b+a+l+y,availability,FALSE,,,ivbaly,0,,,i,,v,,,b,a,l,y,,a,v,a,,i,v,b,a,l,y,,,+,,,,,,Keep,availability
994,o+r+p+s,proposed,FALSE,,,orps,0,,,o,r,,,p,,,,s,,p,r,o,,o,r,p,s,,,,,+,,,,,,Keep,proposed
995,u+e+d+a+l,default,FALSE,,,uedal,0,,u,,e,,,d,,a,l,,,d,e,f,,u,e,d,a,l,,,,+,,,,,,Keep,default
996,u+i+r+q,require,FALSE,,,uirq,0,,u,i,r,,,,q,,,,,r,e,q,,u,i,r,q,,,,,+,,,,,,Keep,require
997,u+o+r+d+t,outdoor,FALSE,,,uordt,0,,u,o,r,,,d,,t,,,,o,u,t,,u,o,r,d,t,,,,+,,,,,,Keep,outdoor
998,o+r+m+g+n,morning,FALSE,,,ormgn,0,,,o,r,m,g,,,,n,,,m,o,r,,o,r,m,g,n,,,,+,,,,,,Keep,morning
999,o+r+w+h+t+s,otherwise,FALSE,,,orwhts,0,,,o,r,,w,h,,t,,s,,o,t,h,,o,r,w,h,t,s,,,+,,,,,,Keep,otherwise
1000,o+w+a+l+s,allows,FALSE,,,owals,0,,,o,,,w,,,a,l,s,,a,l,l,,o,w,a,l,s,,,,+,,,,,,Keep,allows
1001,o+r+p+t+n,protein,FALSE,,,orptn,0,,,o,r,,,p,,t,n,,,p,r,o,,o,r,p,t,n,,,,+,,,,,,Keep,protein
1002,p+a+l,plant,FALSE,,,pal,1,,,,,,,p,,a,l,,,p,l,a,,p,a,l,,,,,,+,,,,,,Keep,plant
1003,o+r+p+t,reported,FALSE,,,orpt,1,,,o,r,,,p,,t,,,,r,e,p,,o,r,p,t,,,,,+,,,,,,Keep,reported
1004,i+r+p+t+n+s,transportation,FALSE,,,irptns,1,,,i,r,,,p,,t,n,s,,t,r,a,,i,r,p,t,n,s,,,+,,,,,,Keep,transportation
1005,r+p+a+n,partner,FALSE,,,rpan,0,,,,r,,,p,,a,n,,,p,a,r,,r,p,a,n,,,,,+,,,,,,Keep,partner
1006,i+r+m+d+a+l+s,disclaimer,FALSE,,,irmdals,0,,,i,r,m,,d,,a,l,s,,d,i,s,,i,r,m,d,a,l,s,,+,,,,,,Keep,disclaimer
1007,u+o+r+h+a+s,authors,FALSE,,,uorhas,0,,u,o,r,,,h,,a,,s,,a,u,t,,u,o,r,h,a,s,,,+,,,,,,Keep,authors
1008,o+r+d+b+a+s,boards,FALSE,,,ordbas,0,,,o,r,,,d,b,a,,s,,b,o,a,,o,r,d,b,a,s,,,+,,,,,,Keep,boards
1009,u+c+f+a+l+y,faculty,FALSE,,,ucfaly,0,,u,,,c,,f,,a,l,y,,f,a,c,,u,c,f,a,l,y,,,+,,,,,,Keep,faculty
1010,i+r+p+a+s,parties,FALSE,,,irpas,0,,,i,r,,,p,,a,,s,,p,a,r,,i,r,p,a,s,,,,+,,,,,,Keep,parties
1011,i+e+m+p+b+s,membership,FALSE,,,iempbs,0,,,i,e,m,,p,b,,,s,,m,e,m,,i,e,m,p,b,s,,,+,,,,,,Keep,membership
1012,i+m+n+s,mission,FALSE,,,imns,0,,,i,,m,,,,,n,s,,m,i,s,,i,m,n,s,,,,,+,,,,,,Keep,mission
1013,i+r+g+t+n+s,string,FALSE,,,irgtns,0,,,i,r,,g,,,t,n,s,,s,t,r,,i,r,g,t,n,s,,,+,,,,,,Keep,string
1014,e+n+s,sense,FALSE,,,ens,0,,,,e,,,,,,n,s,,s,e,n,,e,n,s,,,,,,+,,,,,,Keep,sense
1015,o+e+m+d,modified,FALSE,,,oemd,0,,,o,e,m,,d,,,,,,m,o,d,,o,e,m,d,,,,,+,,,,,,Keep,modified
1016,e+g+t+s,stage,FALSE,,,egts,0,,,,e,,g,,,t,,s,,s,t,a,,e,g,t,s,,,,,+,,,,,,Keep,stage
1017,i+r+t+n,internal,FALSE,,,irtn,2,,,i,r,,,,,t,n,,,i,n,t,,i,r,t,n,,,,,+,,,,,,Keep,internal
1018,o+g+d+s,goods,FALSE,,,ogds,0,,,o,,,g,d,,,,s,,g,o,o,,o,g,d,s,,,,,+,,,,,,Keep,goods
1019,o+r+c+d+n,recommended,FALSE,,,orcdn,0,,,o,r,c,,d,,,n,,,r,e,c,,o,r,c,d,n,,,,+,,,,,,Keep,recommended
1020,u+e+n+s,unless,FALSE,,,uens,0,,u,,e,,,,,,n,s,,u,n,l,,u,e,n,s,,,,,+,,,,,,Keep,unless
1021,i+r+c+d+a,richard,FALSE,,,ircda,0,,,i,r,c,,d,,a,,,,r,i,c,,i,r,c,d,a,,,,+,,,,,,Keep,richard
1022,i+e+d+t+l,detailed,FALSE,,,iedtl,0,,,i,e,,,d,,t,l,,,d,e,t,,i,e,d,t,l,,,,+,,,,,,Keep,detailed
1023,e+p+a+j+s,japanese,FALSE,,,epajs,0,,,,e,,,p,,a,j,s,,j,a,p,,e,p,a,j,s,,,,+,,,,,,Keep,japanese
1024,o+r+v+p+a,approved,FALSE,,,orvpa,0,,,o,r,v,,p,,a,,,,a,p,p,,o,r,v,p,a,,,,+,,,,,,Keep,approved
1025,u+o+r+c+g+d+b+a,background,FALSE,,,uorcgdban,0,,u,o,r,c,g,d,b,a,n,,,b,a,c,,u,o,r,c,g,d,b,a,+,,,,,,Keep,background
1026,r+g+t,target,FALSE,,,rgt,0,,,,r,,g,,,t,,,,t,a,r,,r,g,t,,,,,,+,,,,,,Keep,target
1027,e+c+p+x+t,except,FALSE,,,ecpxt,0,,,,e,c,,p,x,t,,,,e,x,c,,e,c,p,x,t,,,,+,,,,,,Keep,except
1028,r+c+h+a,character,FALSE,,,rcha,1,,,,r,c,,h,,a,,,,c,h,a,,r,c,h,a,,,,,+,,,,,,Keep,character
1029,i+e+m+a+n,maintenance,FALSE,,,ieman,1,,,i,e,m,,,,a,n,,,m,a,i,,i,e,m,a,n,,,,+,,,,,,Keep,maintenance
1030,i+b+a+l+y,ability,FALSE,,,ibaly,0,,,i,,,,,b,a,l,y,,a,b,i,,i,b,a,l,y,,,,+,,,,,,Keep,ability
1031,e+m+b+a+y,maybe,FALSE,,,embay,0,,,,e,m,,,b,a,,y,,m,a,y,,e,m,b,a,y,,,,+,,,,,,Keep,maybe
1032,u+i+c+f+t+n+s,functions,FALSE,,,uicftns,0,,u,i,,c,,f,,t,n,s,,f,u,n,,u,i,c,f,t,n,s,,+,,,,,,Keep,functions
1033,o+m+g+n,moving,FALSE,,,omgn,0,,,o,,m,g,,,,n,,,m,o,v,,o,m,g,n,,,,,+,,,,,,Keep,moving
1034,r+d+b+a+n+s,brands,FALSE,,,rdbans,0,,,,r,,,d,b,a,n,s,,b,r,a,,r,d,b,a,n,s,,,+,,,,,,Keep,brands
1035,e+c+p+a+l+s,places,FALSE,,,ecpals,0,,,,e,c,,p,,a,l,s,,p,l,a,,e,c,p,a,l,s,,,+,,,,,,Keep,places
1036,r+p+t+y,pretty,FALSE,,,rpty,0,,,,r,,,p,,t,,y,,p,r,e,,r,p,t,y,,,,,+,,,,,,Keep,pretty
1037,r+k+d+t+s,trademarks,FALSE,,,rkdts,0,,,,r,k,,d,,t,,s,,t,r,a,,r,k,d,t,s,,,,+,,,,,,Keep,trademarks
1038,i+e+m+p+t+n,phentermine,FALSE,,,iemptn,0,,,i,e,m,,p,,t,n,,,p,h,e,,i,e,m,p,t,n,,,+,,,,,,Keep,phentermine
1039,i+p+a+n+s,spain,FALSE,,,ipans,0,,,i,,,,p,,a,n,s,,s,p,a,,i,p,a,n,s,,,,+,,,,,,Keep,spain
1040,u+o+r+h+t+n+s,southern,FALSE,,,uorhtns,0,,u,o,r,,,h,,t,n,s,,s,o,u,,u,o,r,h,t,n,s,,+,,,,,,Keep,southern
1041,u+o+r+f+l+y,yourself,FALSE,,,uorfly,0,,u,o,r,,,f,,,l,y,,y,o,u,,u,o,r,f,l,y,,,+,,,,,,Keep,yourself
1042,i+r+w+t+n,winter,FALSE,,,irwtn,2,,,i,r,,w,,,t,n,,,w,i,n,,i,r,w,t,n,,,,+,,,,,,Keep,winter
1043,r+b+a+y,battery,FALSE,,,rbay,0,,,,r,,,,b,a,,y,,b,a,t,,r,b,a,y,,,,,+,,,,,,Keep,battery
1044,u+o+h+t+y,youth,FALSE,,,uohty,0,,u,o,,,,h,,t,,y,,y,o,u,,u,o,h,t,y,,,,+,,,,,,Keep,youth
1045,u+r+p+s,pressure,FALSE,,,urps,0,,u,,r,,,p,,,,s,,p,r,e,,u,r,p,s,,,,,+,,,,,,Keep,pressure
1046,u+i+e+m+d+b+t+s,submitted,FALSE,,,uiemdbts,0,,u,i,e,m,,d,b,t,,s,,s,u,b,,u,i,e,m,d,b,t,s,+,,,,,,Keep,submitted
1047,o+b+t+n+s,boston,FALSE,,,obtns,0,,,o,,,,,b,t,n,s,,b,o,s,,o,b,t,n,s,,,,+,,,,,,Keep,boston
1048,o+e+k+w+d+y,keywords,FALSE,,,oekwdy,0,,,o,e,k,w,d,,,,y,,k,e,y,,o,e,k,w,d,y,,,+,,,,,,Keep,keywords
1049,u+i+e+m+d,medium,FALSE,,,uiemd,0,,u,i,e,m,,d,,,,,,m,e,d,,u,i,e,m,d,,,,+,,,,,,Keep,medium
1050,i+e+v+t+l+s,television,FALSE,,,ievtls,0,,,i,e,v,,,,t,l,s,,t,e,l,,i,e,v,t,l,s,,,+,,,,,,Keep,television
1051,r+k+b+a,break,FALSE,,,rkba,0,,,,r,k,,,b,a,,,,b,r,e,,r,k,b,a,,,,,+,,,,,,Keep,break
1052,u+o+r+p+s,purposes,FALSE,,,uorps,0,,u,o,r,,,p,,,,s,,p,u,r,,u,o,r,p,s,,,,+,,,,,,,
1053,e+c+d+a+n,dance,FALSE,,,ecdan,0,,,,e,c,,d,,a,n,,,d,a,n,,e,c,d,a,n,,,,+,,,,,,,
1054,i+e+f+t+l+s,itself,FALSE,,,ieftls,0,,,i,e,,,f,,t,l,s,,i,t,s,,i,e,f,t,l,s,,,+,,,,,,,
1056,i+g+p+a+l+y,playing,FALSE,,,igpaly,0,,,i,,,g,p,,a,l,y,,p,l,a,,i,g,p,a,l,y,,,+,,,,,,,
1057,r+w+d+a+s,awards,FALSE,,,rwdas,0,,,,r,,w,d,,a,,s,,a,w,a,,r,w,d,a,s,,,,+,,,,,,,
1058,u+i+r+v+a+l,virtual,FALSE,,,uirval,0,,u,i,r,v,,,,a,l,,,v,i,r,,u,i,r,v,a,l,,,+,,,,,,,
1059,i+e+v+d,device,FALSE,,,ievd,1,,,i,e,v,,d,,,,,,d,e,v,,i,e,v,d,,,,,+,,,,,,,
1060,i+e+d+b+t+l+s,established,FALSE,,,iedbtls,0,,,i,e,,,d,b,t,l,s,,e,s,t,,i,e,d,b,t,l,s,,+,,,,,,,
1061,r+w+a+n+s,answers,FALSE,,,rwans,0,,,,r,,w,,,a,n,s,,a,n,s,,r,w,a,n,s,,,,+,,,,,,,
1062,o+r+m+t,remote,FALSE,,,ormt,0,,,o,r,m,,,,t,,,,r,e,m,,o,r,m,t,,,,,+,,,,,,,
1063,o+r+m+g+p+a+n,programming,FALSE,,,ormgpan,0,,,o,r,m,g,p,,a,n,,,p,r,o,,o,r,m,g,p,a,n,,+,,,,,,,
1064,e+x+t+l,external,FALSE,,,extl,0,,,,e,,,,x,t,l,,,e,x,t,,e,x,t,l,,,,,+,,,,,,,
1065,e+p+a+l,apple,FALSE,,,epal,0,,,,e,,,p,,a,l,,,a,p,p,,e,p,a,l,,,,,+,,,,,,,
1066,o+e+h+t+y,theory,FALSE,,,oehty,0,,,o,e,,,h,,t,,y,,t,h,e,,o,e,h,t,y,,,,+,,,,,,,
1067,o+e+n+y,enjoy,FALSE,,,oeny,0,,,o,e,,,,,,n,y,,e,n,j,,o,e,n,y,,,,,+,,,,,,,
1068,u+r+c+f+a+s,surface,FALSE,,,urcfas,0,,u,,r,c,,f,,a,,s,,s,u,r,,u,r,c,f,a,s,,,+,,,,,,,
1069,u+i+m+n,minimum,FALSE,,,uimn,0,,u,i,,m,,,,,n,,,m,i,n,,u,i,m,n,,,,,+,,,,,,,
1070,u+i+v+a+l+s,visual,FALSE,,,uivals,0,,u,i,,v,,,,a,l,s,,v,i,s,,u,i,v,a,l,s,,,+,,,,,,,
1071,i+r+v+a+y,variety,FALSE,,,irvay,0,,,i,r,v,,,,a,,y,,v,a,r,,i,r,v,a,y,,,,+,,,,,,,
1072,e+c+h+t+s,teachers,FALSE,,,echts,0,,,,e,c,,h,,t,,s,,t,e,a,,e,c,h,t,s,,,,+,,,,,,,
1073,i+r+m+a+n,martin,FALSE,,,irman,0,,,i,r,m,,,,a,n,,,m,a,r,,i,r,m,a,n,,,,+,,,,,,,
1074,u+m+a+n,manual,FALSE,,,uman,0,,u,,,m,,,,a,n,,,m,a,n,,u,m,a,n,,,,,+,,,,,,,
1075,o+k+b+l,block,FALSE,,,okbl,0,,,o,,k,,,b,,l,,,b,l,o,,o,k,b,l,,,,,+,,,,,,,
